Book Id,Title,Author,Author l-f,Additional Authors,ISBN,ISBN13,My Rating,Average Rating,Publisher,Binding,Number of Pages,Year Published,Original Publication Year,Date Read,Date Added,Bookshelves,Bookshelves with positions,Exclusive Shelf,My Review,Spoiler,Private Notes,Read Count,Owned Copies
3679,On Beauty,Zadie Smith,"Smith, Zadie",,"=""0143037749""","=""9780143037743""",0,3.78,Penguin Books,Paperback,445,2006,2005,,2024/07/13,to-read,to-read (#300),to-read,,,,0,0
45894050,"Wayward Lives, Beautiful Experiments: Intimate Histories of Riotous Black Girls, Troublesome Women, and Queer Radicals",Saidiya Hartman,"Hartman, Saidiya",,"=""0393357627""","=""9780393357622""",0,4.41,W. W. Norton & Company,Paperback,441,2020,2019,,2024/07/13,to-read,to-read (#299),to-read,,,,0,0
17286683,Men We Reaped: A Memoir,Jesmyn Ward,"Ward, Jesmyn",,"=""160819521X""","=""9781608195213""",0,4.30,Bloomsbury USA,Hardcover,256,2013,2013,,2024/07/13,to-read,to-read (#298),to-read,,,,0,0
5826,Bel Canto,Ann Patchett,"Patchett, Ann",,"=""""","=""""",0,3.94,Harper Perennial,Paperback,318,2023,2001,,2024/07/13,to-read,to-read (#297),to-read,,,,0,0
20439328,How to be Both,Ali Smith,"Smith, Ali",,"=""""","=""""",0,3.66,Penguin,Kindle Edition,376,2014,2014,,2024/07/13,to-read,to-read (#296),to-read,,,,0,0
271074,Tree of Smoke,Denis Johnson,"Johnson, Denis",,"=""0374279128""","=""9780374279127""",0,3.60,"Farrar, Straus and Giroux",Hardcover,614,2007,2004,,2024/07/13,to-read,to-read (#295),to-read,,,,0,0
35036409,"My Brilliant Friend (Neapolitan Novels, #1)",Elena Ferrante,"Ferrante, Elena",Ann Goldstein,"=""""","=""""",0,4.05,Penguin Random House ,Paperback,331,2012,2011,,2024/07/13,to-read,to-read (#294),to-read,,,,0,0
15839976,"Red Rising (Red Rising Saga, #1)",Pierce Brown,"Brown, Pierce",,"=""0345539788""","=""9780345539786""",0,4.27,Del Rey,Hardcover,382,2014,2014,,2024/07/07,to-read,to-read (#293),to-read,,,,0,0
40409102,This Is How It Always Is,Laurie Frankel,"Frankel, Laurie",,"=""""","=""""",4,4.28,Flatiron Books,Kindle Edition,338,2018,2017,2024/06/28,2021/09/06,,,read,,,,1,0
166999534,"Fate Breaker (Realm Breaker, #3)",Victoria Aveyard,"Aveyard, Victoria",,"=""0063116065""","=""9780063116061""",4,4.15,HarperCollins,Hardcover,625,2024,2024,2024/06/20,2024/01/29,,,read,,,,1,0
17235026,"The Girl with All the Gifts (The Girl With All the Gifts, #1)",M.R. Carey,"Carey, M.R.",,"=""0356500152""","=""9780356500157""",4,3.95,Orbit ,Paperback,461,2014,2014,2024/07/02,2024/06/29,,,read,,,,1,0
56293415,Once There Were Wolves,Charlotte McConaghy,"McConaghy, Charlotte",,"=""1250244137""","=""9781250244130""",3,4.09,Flatiron Books,Kindle Edition,265,2021,2021,2024/06/08,2023/01/28,,,read,,,,1,0
59808037,How Not to Drown in a Glass of Water,Angie Cruz,"Cruz, Angie",,"=""1250208459""","=""9781250208453""",4,3.86,Flatiron Books,Hardcover,195,2022,2022,2024/05/30,2022/12/14,,,read,,,,1,0
125930473,The Vulnerables,Sigrid Nunez,"Nunez, Sigrid",,"=""0593715519""","=""9780593715512""",4,3.55,Riverhead Books,Hardcover,256,2023,2023,2024/05/26,2023/11/22,,,read,,,,1,0
53430792,The Great Believers,Rebecca Makkai,"Makkai, Rebecca",,"=""""","=""""",4,4.30,Penguin Books,Kindle Edition,431,2018,2018,2024/04/10,2022/06/10,,,read,,,,1,0
53463056,"The Way of Kings (The Stormlight Archive, #1)",Brandon Sanderson,"Sanderson, Brandon",,"=""""","=""""",5,4.66,Tor Books,Kindle Edition,1137,2010,2010,2024/05/18,2023/11/15,,,read,,,,1,0
35105682,The Name Sake,Jhumpa Lahiri,"Lahiri, Jhumpa",,"=""8172235364""","=""9788172235369""",0,4.02,Harper Perennial,Paperback,304,2004,2003,,2024/05/10,to-read,to-read (#292),to-read,,,,0,0
406235,Giovanni’s Room,James Baldwin,"Baldwin, James",,"=""""","=""""",0,4.34,Laurel,Paperback,178,1988,1956,,2024/05/10,to-read,to-read (#291),to-read,,,,0,0
31948742,Born a Crime: Stories from a South African Childhood (One World Essentials),Trevor Noah,"Noah, Trevor",,"=""""","=""""",5,4.49,One World,Kindle Edition,264,2016,2016,2024/05/04,2024/05/03,,,read,,,,1,0
46041465,Everything I Know About Love,Dolly Alderton,"Alderton, Dolly",,"=""0062968785""","=""9780062968784""",0,3.93,Harper,Hardcover,368,2020,2018,,2024/04/28,to-read,to-read (#290),to-read,,,,0,0
200100950,Wanted: Toddler's Personal Assistant,Stephanie Kiser,"Kiser, Stephanie",,"=""1728298164""","=""9781728298160""",0,3.65,Sourcebooks,Paperback,336,2024,2024,,2024/04/27,to-read,to-read (#289),to-read,,,,0,0
60194162,Demon Copperhead,Barbara Kingsolver,"Kingsolver, Barbara",,"=""""","=""""",5,4.46,Harper,Hardcover,560,2022,2022,2024/03/25,2023/04/07,,,read,,,,1,0
27833670,Dark Matter,Blake Crouch,"Crouch, Blake",,"=""1101904224""","=""9781101904220""",0,4.13,Ballantine Books,Hardcover,342,2016,2016,,2024/03/16,to-read,to-read (#288),to-read,,,,0,0
60657589,"Emily Wilde's Encyclopaedia of Faeries (Emily Wilde, #1)",Heather Fawcett,"Fawcett, Heather",,"=""059350013X""","=""9780593500132""",0,3.96,Del Rey,Hardcover,317,2023,2023,,2024/03/16,to-read,to-read (#287),to-read,,,,0,0
57846320,The School for Good Mothers,Jessamine Chan,"Chan, Jessamine",,"=""""","=""""",3,3.53,Simon & Schuster,Hardcover,336,2022,2022,2024/03/10,2021/12/31,,,read,,,,1,0
125500880,The Fury,Alex Michaelides,"Michaelides, Alex",,"=""""","=""""",3,3.36,Celadon Books,Kindle Edition,295,2024,2024,2024/03/07,2024/01/12,,,read,,,,1,0
58416952,"The Will of the Many (Hierarchy, #1)",James  Islington,"Islington, James",,"=""1982141190""","=""9781982141196""",5,4.59,Gallery / Saga Press,Kindle Edition,639,2023,2023,2024/02/25,2023/11/15,,,read,,,,1,0
49985946,Homegoing,Yaa Gyasi,"Gyasi, Yaa",,"=""1101947144""","=""9781101947142""",5,4.47,Alfred A. Knopf,Kindle Edition,313,2016,2016,2024/02/09,2022/10/30,,,read,,,,1,0
156009464,The Book of Doors,Gareth  Brown,"Brown, Gareth",,"=""0063323982""","=""9780063323988""",0,4.03,William Morrow,Hardcover,404,2024,2024,,2024/02/03,to-read,to-read (#286),to-read,,,,0,0
57293647,Happy People Are Annoying,Josh  Peck,"Peck, Josh",,"=""0063073633""","=""9780063073630""",0,4.05,HarperOne,ebook,272,2022,2022,,2024/01/30,to-read,to-read (#285),to-read,,,,0,0
63429926,The Covenant of Water,Abraham   Verghese,"Verghese, Abraham",,"=""""","=""""",5,4.41,Grove Atlantic,Kindle Edition,802,2023,2023,2024/01/29,2023/12/23,,,read,,,,1,0
71872930,North Woods,Daniel       Mason,"Mason, Daniel",,"=""0593597036""","=""9780593597033""",0,4.10,Random House,Hardcover,372,2023,2023,,2024/01/20,to-read,to-read (#284),to-read,,,,0,0
16158562,The Time Traveler's Guide to Elizabethan England,Ian Mortimer,"Mortimer, Ian",,"=""0670026077""","=""9780670026074""",3,4.09,Viking,Hardcover,393,2013,2010,2024/01/19,2024/01/12,,,read,,,,1,0
199523293,You Only Call When You're In Trouble,Stephen McCauley,"McCauley, Stephen",,"=""""","=""9798885796781""",0,3.42,Thorndike Press Large Print,Library Binding,551,2024,2024,,2024/01/13,to-read,to-read (#283),to-read,,,,0,0
166998699,"Everyone in My Family Has Killed Someone (Ernest Cunningham, #1)",Benjamin   Stevenson,"Stevenson, Benjamin",,"=""0063279037""","=""9780063279032""",0,3.76,Mariner Books,Paperback,371,2024,2022,,2024/01/13,to-read,to-read (#282),to-read,,,,0,0
40097951,The Silent Patient,Alex Michaelides,"Michaelides, Alex",,"=""1250301696""","=""9781250301697""",3,4.17,Celadon Books,Hardcover,336,2019,2019,,2024/01/12,,,read,,,,1,0
32620332,The Seven Husbands of Evelyn Hugo,Taylor Jenkins Reid,"Reid, Taylor Jenkins",,"=""1501139231""","=""9781501139239""",5,4.39,Atria Books,Hardcover,389,2017,2017,,2024/01/12,,,read,,,,1,0
61771675,Hello Beautiful,Ann Napolitano,"Napolitano, Ann",,"=""""","=""""",0,4.13,The Dial Press,Kindle Edition,594,2023,2023,,2024/01/12,to-read,to-read (#281),to-read,,,,0,0
62047984,Yellowface,R.F. Kuang,"Kuang, R.F.",,"=""""","=""""",0,3.72,William Morrow,Paperback,319,2023,2023,,2024/01/12,to-read,to-read (#280),to-read,,,,0,0
7664041,"Inheritance (The Inheritance Cycle, #4)",Christopher Paolini,"Paolini, Christopher",,"=""0375856110""","=""9780375856112""",5,4.17,Alfred A. Knopf,Hardcover,849,2011,2011,,2020/10/23,,,read,,,,2,0
181110028,The Great Divide,Cristina Henríquez,"Henríquez, Cristina",,"=""0063291320""","=""9780063291324""",0,3.66,Ecco,Hardcover,321,2024,2024,,2024/01/12,to-read,to-read (#279),to-read,,,,0,0
127282881,Family Family,Laurie Frankel,"Frankel, Laurie",,"=""1250236800""","=""9781250236807""",0,3.96,Henry Holt and Co.,Hardcover,400,2024,2024,,2024/01/12,to-read,to-read (#278),to-read,,,,0,0
126919284,The Heiress,Rachel Hawkins,"Hawkins, Rachel",,"=""1250280036""","=""9781250280039""",0,3.84,St. Martin's Press,Hardcover,294,2024,2024,,2024/01/12,to-read,to-read (#277),to-read,,,,0,0
59947696,Wrong Place Wrong Time,Gillian McAllister,"McAllister, Gillian",,"=""0063252341""","=""9780063252349""",3,3.96,William Morrow,Hardcover,416,2022,2022,2024/01/07,2022/12/15,,,read,,,,1,0
2248573,"Brisingr (The Inheritance Cycle, #3)",Christopher Paolini,"Paolini, Christopher",,"=""0375826726""","=""9780375826726""",4,4.11,Alfred A. Knopf,Hardcover,748,2008,2008,,2020/10/23,,,read,,,,2,0
44801007,Will My Cat Eat My Eyeballs? And Other Questions About Dead Bodies,Caitlin Doughty,"Doughty, Caitlin",,"=""0393652718""","=""9780393652710""",3,4.12,W. W. Norton & Company,Kindle Edition,222,2019,2019,2020/12/30,2020/10/25,,,read,,,,1,0
51170419,One to Watch,Kate Stayman-London,"Stayman-London, Kate",,"=""0525510435""","=""9780525510437""",3,3.87,The Dial Press,Kindle Edition,424,2020,2020,2020/12/25,2020/05/17,,,read,,,,1,0
52994916,"The Heir Affair (Royal We, # 2)",Heather Cocks,"Cocks, Heather",Jessica  Morgan,"=""1538715929""","=""""",3,3.81,Grand Central Publishing,Kindle Edition,481,2020,2020,2020/11/24,2020/05/17,,,read,,,,1,0
35694532,War Storm (Red Queen #4),Victoria Aveyard,"Aveyard, Victoria",,"=""0062423010""","=""9780062423016""",4,3.80,HarperCollins,Kindle Edition,672,2018,2018,2020/11/22,2020/10/24,,,read,,,,1,0
50532094,Cleo McDougal Regrets Nothing,Allison Winn Scotch,"Scotch, Allison Winn",,"=""1542021219""","=""9781542021210""",2,3.66,Lake Union Publishing,Kindle Edition,328,2020,2020,2020/11/08,2020/08/22,,,read,,,,1,0
50048599,The Women in Black,Madeleine St. John,"John, Madeleine St.",,"=""1982134097""","=""9781982134099""",3,3.56,Scribner,Kindle Edition,224,2020,1993,2020/09/01,2020/05/24,,,read,,,,1,0
45978,"Eldest (The Inheritance Cycle, #2)",Christopher Paolini,"Paolini, Christopher",,"=""0375840400""","=""9780375840401""",4,4.05,Knopf Books for Young Readers,Paperback,704,2007,2005,,2020/10/23,,,read,,,,2,0
113436,Eragon (The Inheritance Cycle #1),Christopher Paolini,"Paolini, Christopher",,"=""0375826696""","=""9780375826696""",5,3.97,Alfred A. Knopf,Paperback,503,2005,2002,,2020/10/23,,,read,,,,2,0
40727626,Free Food for Millionaires,Min Jin Lee,"Lee, Min Jin",,"=""""","=""""",4,3.85,Grand Central Publishing,Kindle Edition,577,2007,2007,2023/12/16,2023/11/02,,,read,,,,1,0
45695810,A Gentleman in Moscow,Amor Towles,"Towles, Amor",,"=""""","=""""",5,4.32,Penguin Books,ebook,466,2016,2016,2023/12/09,2020/05/17,,,read,,,,1,0
141322261,"The Selfish Gene: 40th Anniversary Edition (Oxford Landmark Science) by Richard Dawkins 4 edition (Textbook ONLY, Paperback)",Richard Dawkins,"Dawkins, Richard",,"=""""","=""""",0,4.16,,Paperback,0,1940,1976,,2023/11/30,to-read,to-read (#276),to-read,,,,0,0
53137938,The Things We Leave Unfinished,Rebecca Yarros,"Yarros, Rebecca",,"=""1682815668""","=""9781682815663""",0,4.31,Entangled: Amara,Paperback,400,2021,2021,,2023/11/29,to-read,to-read (#275),to-read,,,,0,0
18039963,A House in the Sky,Amanda Lindhout,"Lindhout, Amanda",Sara Corbett,"=""1451651694""","=""9781451651690""",0,4.28,Scribner,Hardcover,373,2013,2013,,2023/11/22,to-read,to-read (#274),to-read,,,,0,0
58536026,Cover Story,Susan Rigetti,"Rigetti, Susan",,"=""006307205X""","=""9780063072053""",0,3.69,William Morrow,Hardcover,368,2022,2022,,2023/11/22,to-read,to-read (#273),to-read,,,,0,0
62039166,The Bee Sting,Paul Murray,"Murray, Paul",,"=""0374600309""","=""9780374600303""",0,3.88,"Farrar, Straus and Giroux",Hardcover,645,2023,2023,,2023/11/22,to-read,to-read (#272),to-read,,,,0,0
782944,Child Star: An Autobiography,Shirley Temple Black,"Black, Shirley Temple",,"=""0446357928""","=""9780446357920""",0,3.97,Warner Books Inc,Hardcover,548,1989,1988,,2023/11/15,to-read,to-read (#271),to-read,,,,0,0
41886271,The Sword of Kaigen,M.L. Wang,"Wang, M.L.",,"=""""","=""""",0,4.44,Amazon Digital Services,Kindle Edition,651,2019,2019,,2023/11/15,to-read,to-read (#270),to-read,,,,0,0
18952341,"The Grace of Kings (The Dandelion Dynasty, #1)",Ken Liu,"Liu, Ken",,"=""1481424270""","=""9781481424271""",0,3.80,Saga Press,Hardcover,640,2015,2015,,2023/11/15,to-read,to-read (#269),to-read,,,,0,0
19161852,"The Fifth Season (The Broken Earth, #1)",N.K. Jemisin,"Jemisin, N.K.",,"=""""","=""""",0,4.28,Orbit,Paperback,468,2015,2015,,2023/11/15,to-read,to-read (#268),to-read,,,,0,0
43587154,"Jade City (The Green Bone Saga, #1)",Fonda Lee,"Lee, Fonda",,"=""0316440884""","=""9780316440882""",0,4.06,Orbit,Paperback,540,2018,2017,,2023/11/15,to-read,to-read (#267),to-read,,,,0,0
15750692,"Malice (The Faithful and the Fallen, #1)",John Gwynne,"Gwynne, John",,"=""0230758452""","=""9780230758452""",0,4.18,Tor,Hardcover,672,2012,2012,,2023/11/15,to-read,to-read (#266),to-read,,,,0,0
77197,"Assassin's Apprentice (Farseer Trilogy, #1)",Robin Hobb,"Hobb, Robin",,"=""055357339X""","=""9780553573398""",0,4.19,Spectra Books,Mass Market Paperback,435,1996,1995,,2023/11/15,to-read,to-read (#265),to-read,,,,0,0
123414959,Behind the Seams: My Life in Rhinestones,Dolly Parton,"Parton, Dolly","Holly George-Warren, Rebecca Seaver","=""1984862138""","=""9781984862136""",0,4.13,Ten Speed Press,Kindle Edition,335,2023,2023,,2023/11/14,to-read,to-read (#264),to-read,,,,0,0
150260809,"Iron Flame (The Empyrean, #2)",Rebecca Yarros,"Yarros, Rebecca",,"=""""","=""""",4,4.36,Entangled: Red Tower Books,Kindle Edition,886,2023,2023,2023/11/14,2023/11/08,,,read,,,,1,0
54120408,Klara and the Sun,Kazuo Ishiguro,"Ishiguro, Kazuo",,"=""059331817X""","=""9780593318171""",0,3.74,Alfred A. Knopf,Hardcover,303,2021,2021,,2023/11/13,to-read,to-read (#263),to-read,,,,0,0
36679274,"Sword Catcher (The Chronicles of Castellane, #1)",Cassandra Clare,"Clare, Cassandra",,"=""0525619992""","=""9780525619994""",0,3.82,Del Rey Books,Hardcover,624,2023,2023,,2023/11/13,to-read,to-read (#262),to-read,,,,0,0
123036004,The Berry Pickers,Amanda    Peters,"Peters, Amanda",,"=""1646221958""","=""9781646221950""",0,4.08,Catapult,Hardcover,307,2023,2023,,2023/11/10,to-read,to-read (#261),to-read,,,,0,0
123163147,The Future,Naomi Alderman,"Alderman, Naomi",,"=""166802568X""","=""9781668025680""",0,3.84,Simon & Schuster,Hardcover,432,2023,2023,,2023/11/08,to-read,to-read (#260),to-read,,,,0,0
33571713,"A Column of Fire (Kingsbridge, #3)",Ken Follett,"Follett, Ken",,"=""052595497X""","=""9780525954972""",5,4.27,Viking Penguin,Hardcover,916,2017,2017,2023/11/03,2021/03/05,,,read,,,,1,0
49239093,"The Evening and the Morning (Kingsbridge, #0)",Ken Follett,"Follett, Ken",,"=""0525954988""","=""9780525954989""",0,4.39,Viking,Hardcover,913,2020,2020,,2023/11/02,to-read,to-read (#259),to-read,,,,0,0
101159944,The Song of the Cell: An Exploration of Medicine and the New Human,Siddhartha Mukherjee,"Mukherjee, Siddhartha",,"=""1982117362""","=""9781982117368""",0,4.29,Scribner,Paperback,496,2023,2022,,2023/11/02,to-read,to-read (#258),to-read,,,,0,0
68045870,"Sword Catcher (The Chronicles of Castellane, #1)",Cassandra Clare,"Clare, Cassandra","Christian Coulson, Fiona Hardingham","=""""","=""""",0,3.82,Random House Audio,Audible Audio,24,2023,2023,,2023/10/29,to-read,to-read (#257),to-read,,,,0,0
123168741,"Murder Your Employer (The McMasters Guide to Homicide, #1)",Rupert Holmes,"Holmes, Rupert",,"=""""","=""""",0,3.80,,Kindle Edition,,2023,2023,,2023/10/29,to-read,to-read (#256),to-read,,,,0,0
29981261,"The Butterfly Garden  (The Collector, #1)",Dot Hutchison,"Hutchison, Dot",,"=""1503989712""","=""9781503989719""",4,4.09,Thomas & Mercer,Kindle Edition,288,2016,2016,2023/10/16,2020/10/25,,,read,,,,1,0
53450790,"The Perfect Marriage (Perfect, #1)",Jeneva Rose,"Rose, Jeneva",,"=""1913419657""","=""9781913419653""",0,3.97,Bloodhound Books,Paperback,337,2020,2020,,2023/10/15,"to-read, did-not-finish","to-read (#255), did-not-finish (#2)",to-read,,,,0,0
57912066,"The Atlas Paradox (The Atlas, #2)",Olivie Blake,"Blake, Olivie",,"=""1250855128""","=""9781250855121""",3,3.49,Tor Books,Kindle Edition,560,2022,2022,2023/10/14,2023/09/27,,,read,,,,1,0
63104676,"The Atlas Complex (The Atlas, #3)",Olivie Blake,"Blake, Olivie",,"=""1529095352""","=""9781529095357""",0,2.84,Pan Macmillan,Hardcover,496,2024,2024,,2023/10/13,to-read,to-read (#254),to-read,,,,0,0
62854842,Ink Blood Sister Scribe,Emma Törzs,"Törzs, Emma",,"=""0063253461""","=""9780063253469""",0,4.00,William Morrow,Hardcover,416,2023,2023,,2023/09/27,to-read,to-read (#253),to-read,,,,0,0
6668467,Winter Garden,Kristin Hannah,"Hannah, Kristin",,"=""0312364121""","=""9780312364120""",4,4.28,St. Martin's Press,Hardcover,394,2010,2010,2023/09/24,2020/05/17,,,read,,,,1,0
57739924,To Paradise,Hanya Yanagihara,"Yanagihara, Hanya",,"=""0385547943""","=""9780385547949""",3,3.73,Doubleday,Kindle Edition,703,2022,2022,2023/09/16,2021/11/18,,,read,,,,1,0
167770288,Counting the Cost,Jill Duggar,"Duggar, Jill","Derick Dillard, Craig Borlase","=""""","=""""",4,4.00,Gallery Books,Kindle Edition,287,2023,2023,2023/09/13,2023/09/12,,,read,,,,1,0
62645226,Dear Dolly: Collected Wisdom,Dolly Alderton,"Alderton, Dolly",,"=""0063319136""","=""9780063319134""",0,3.78,Harper,Hardcover,240,2023,2022,,2023/09/06,to-read,to-read (#252),to-read,,,,0,0
59337677,"Before She Disappeared (Frankie Elkin, #1)",Lisa Gardner,"Gardner, Lisa",,"=""""","=""""",0,3.96,Dutton,Kindle Edition,395,2021,2021,,2021/01/19,to-read,to-read (#251),to-read,,,,0,0
255134,Catherine de Medici: Renaissance Queen of France,Leonie Frieda,"Frieda, Leonie",,"=""0060744936""","=""9780060744939""",0,3.96,Harper Perennial,Paperback,440,2006,2003,,2022/07/20,to-read,to-read (#250),to-read,,,,0,0
10054335,Rules of Civility,Amor Towles,"Towles, Amor",,"=""""","=""""",5,4.09,Viking Adult,Hardcover,335,2011,2011,2023/09/04,2023/09/02,,,read,,,,1,0
50520939,"The Atlas Six (The Atlas, #1)",Olivie Blake,"Blake, Olivie",,"=""""","=""""",4,3.54,,Kindle Edition,376,2020,2020,2023/09/02,2023/09/01,,,read,,,,1,0
19438067,"Shadow of Night (All Souls Trilogy, #2)",Deborah Harkness,"Harkness, Deborah",,"=""1101578939""","=""9781101578933""",0,4.08,Penguin,Kindle Edition,721,2012,2012,,2023/08/02,to-read,to-read (#249),to-read,,,,0,0
33253215,The Heart's Invisible Furies,John Boyne,"Boyne, John",,"=""""","=""""",5,4.51,Hogarth Press,Hardcover,582,2017,2017,2023/08/30,2023/08/06,,,read,,,,1,0
49247349,The Undying,Anne Boyer,"Boyer, Anne",,"=""1250757983""","=""9781250757982""",0,4.15,Picador,Paperback,308,2020,2019,,2023/08/19,to-read,to-read (#248),to-read,,,,0,0
36578942,"The 100-Year-Old Man Who Climbed Out the Window and Disappeared (The Hundred-Year-Old Man, #1)",Jonas Jonasson,"Jonasson, Jonas",,"=""""","=""""",0,3.82,Hachette Books,Kindle Edition,396,2012,2009,,2023/08/19,to-read,to-read (#247),to-read,,,,0,0
10836813,The Time in Between,María Dueñas,"Dueñas, María",Daniel Hahn,"=""1451616880""","=""9781451616880""",0,4.20,Atria Books,Hardcover,615,2011,2009,,2023/08/06,to-read,to-read (#246),to-read,,,,0,0
8667848,"A Discovery of Witches (All Souls, #1)",Deborah Harkness,"Harkness, Deborah",,"=""0670022411""","=""9780670022410""",3,4.02,Viking Penguin,Hardcover,592,2011,2011,2023/07/30,2020/05/17,,,read,,,,1,0
18007564,The Martian,Andy Weir,"Weir, Andy",,"=""0804139024""","=""9780804139021""",3,4.42,Crown Publishers,Hardcover,369,2014,2011,2023/07/25,2023/07/23,,,read,,,,1,0
17465453,The Signature of All Things,Elizabeth Gilbert,"Gilbert, Elizabeth",,"=""0670024856""","=""9780670024858""",3,3.88,Riverhead Books,Hardcover,512,2013,2013,2023/07/14,2023/07/02,,,read,,,,1,0
7244,The Poisonwood Bible,Barbara Kingsolver,"Kingsolver, Barbara",,"=""0060786507""","=""9780060786502""",4,4.11,Harper Perennial Modern Classics,Paperback,546,2005,1998,2023/06/18,2023/04/30,,,read,,,,1,0
60415700,Now Is Not the Time to Panic,Kevin    Wilson,"Wilson, Kevin",,"=""0062913506""","=""9780062913500""",4,3.68,Ecco,Hardcover,246,2022,2022,2023/04/14,2022/12/14,,,read,,,,1,0
62971668,Someone Else's Shoes,Jojo Moyes,"Moyes, Jojo",,"=""1984879294""","=""9781984879295""",0,3.96,Pamela Dorman Books,Hardcover,438,2023,2023,,2023/04/12,to-read,to-read (#245),to-read,,,,0,0
59912428,Mad Honey,Jodi Picoult,"Picoult, Jodi",Jennifer Finney Boylan,"=""1984818384""","=""9781984818386""",0,4.07,Ballantine,Hardcover,464,2022,2022,,2023/04/12,to-read,to-read (#244),to-read,,,,0,0
60000306,In My Dreams I Hold a Knife,Ashley Winstead,"Winstead, Ashley",,"=""1728243203""","=""9781728243207""",4,3.79,Sourcebooks Landmark,Paperback,336,2022,2021,2023/04/12,2022/04/09,,,read,,,,1,0
59568320,"Blade Breaker (Realm Breaker, #2)",Victoria Aveyard,"Aveyard, Victoria",,"=""0062872680""","=""9780062872685""",4,3.94,HarperTeen,Kindle Edition,576,2022,2022,2023/04/10,2022/06/30,,,read,,,,1,0
58537371,Nightcrawling,Leila Mottley,"Mottley, Leila",,"=""0593318935""","=""9780593318935""",0,3.95,Knopf,Hardcover,277,2022,2022,,2023/04/05,to-read,to-read (#243),to-read,,,,0,0
60652997,"Hell Bent (Alex Stern, #2)",Leigh Bardugo,"Bardugo, Leigh",,"=""1250313104""","=""9781250313102""",4,4.10,Flatiron Books,Hardcover,481,2023,2023,2023/04/03,2023/01/07,,,read,,,,1,0
57597229,A Day Like This,Kelley McNeil,"McNeil, Kelley",,"=""1542030447""","=""9781542030441""",3,4.19,Lake Union Publishing,Paperback,287,2021,2021,2023/04/02,2023/03/16,,,read,,,,1,0
51187948,"The Splendid and the Vile: A Saga of Churchill, Family, and Defiance During the Blitz",Erik Larson,"Larson, Erik",,"=""038534872X""","=""9780385348720""",3,4.30,Crown ,Kindle Edition,546,2020,2020,2023/02/09,2020/05/17,,,read,,,,1,0
1305,Gates of Fire,Steven Pressfield,"Pressfield, Steven",,"=""055338368X""","=""9780553383683""",0,4.40,Bantam,Paperback,526,2005,1998,,2023/02/02,to-read,to-read (#242),to-read,,,,0,0
32148570,Before We Were Yours,Lisa Wingate,"Wingate, Lisa",,"=""0425284689""","=""9780425284681""",5,4.40,Ballantine Books,Hardcover,342,2017,2017,2023/01/28,2020/12/26,,,read,,,,1,0
16328,"The Murder of Roger Ackroyd (Hercule Poirot, #4)",Agatha Christie,"Christie, Agatha",,"=""1579126278""","=""9781579126278""",0,4.26,Black Dog & Leventhal Pub,Hardcover,288,2006,1926,,2023/01/28,to-read,to-read (#241),to-read,,,,0,0
57899793,All My Rage,Sabaa Tahir,"Tahir, Sabaa",,"=""0593202341""","=""9780593202340""",5,4.48,Razorbill,Hardcover,376,2022,2022,2023/01/23,2022/06/20,,,read,,,,1,0
62052300,Quietly Hostile: Essays,Samantha Irby,"Irby, Samantha",,"=""0593315693""","=""9780593315699""",0,3.67,Vintage,Paperback,290,2023,2023,,2023/01/22,to-read,to-read (#240),to-read,,,,0,0
56783258,Cloud Cuckoo Land,Anthony Doerr,"Doerr, Anthony",,"=""1982168439""","=""9781982168438""",5,4.25,Scribner,Hardcover,626,2021,2021,2023/01/21,2022/07/20,,,read,,,,1,0
54906250,Project Hail Mary,Andy Weir,"Weir, Andy",,"=""""","=""""",5,4.50,Ballantine Books,ebook,549,2021,2021,2023/01/08,2022/12/02,,,read,,,,1,0
60393265,"It Starts with Us (It Ends with Us, #2)",Colleen Hoover,"Hoover, Colleen",,"=""1668001233""","=""9781668001233""",4,3.84,Atria Books,Kindle Edition,332,2022,2022,2023/01/08,2022/11/27,,,read,,,,1,0
59361848,The It Girl,Ruth Ware,"Ware, Ruth",,"=""1982155280""","=""9781982155285""",0,3.84,Gallery/Scout Press,Kindle Edition,432,2022,2022,,2023/01/05,to-read,to-read (#239),to-read,,,,0,0
54846475,The Thursday Murder Club,Richard Osman,"Osman, Richard",,"=""1984880977""","=""9781984880970""",4,3.86,Pamela Dorman Books,Kindle Edition,368,2020,2020,2023/01/05,2022/11/23,,,read,,,,1,0
58784475,"Tomorrow, and Tomorrow, and Tomorrow",Gabrielle Zevin,"Zevin, Gabrielle",,"=""0735243344""","=""9780735243347""",4,4.11,Knopf,Hardcover,399,2022,2022,2023/01/02,2022/12/02,,,read,,,,1,0
60435878,Carrie Soto Is Back,Taylor Jenkins Reid,"Reid, Taylor Jenkins",,"=""0593158687""","=""9780593158685""",0,4.20,Ballantine Books,Hardcover,384,2022,2022,,2023/01/02,to-read,to-read (#238),to-read,,,,0,0
60877616,"Really Good, Actually",Monica Heisey,"Heisey, Monica",,"=""0063235412""","=""9780063235410""",0,3.14,William Morrow,Hardcover,370,2023,2023,,2023/01/02,to-read,to-read (#237),to-read,,,,0,0
10992125,Closer Than Blood (Waterman & Stark #2),Gregg Olsen,"Olsen, Gregg",,"=""0786027908""","=""9780786027903""",2,3.96,Pinnacle,Kindle Edition,432,2011,2011,2022/12/29,2022/10/15,,,read,,,,1,0
